Player Name,Team,Date,Location,TOI,G,A,+/-,S,B,PM,TK,GV,FO
Mathew Barzal,Islanders,2024-10-30,Away,22:46,0,0,-1,2,0,0,2,2,0/0
Casey Cizikas,Islanders,2024-10-30,Away,13:18,0,0,0,1,1,0,0,0,5/5
Hudson Fasching,Islanders,2024-10-30,Away,07:46,0,0,-1,0,0,0,0,0,0/1
Simon Holmstrom,Islanders,2024-10-30,Away,15:07,0,0,0,2,1,0,0,2,0/0
Bo Horvat,Islanders,2024-10-30,Away,22:02,0,0,-1,3,1,0,0,2,13/16
Anders Lee,Islanders,2024-10-30,Away,17:44,0,0,-1,2,0,0,2,1,0/1
Kyle MacLean,Islanders,2024-10-30,Away,09:10,0,0,-1,1,1,0,0,0,2/4
Matt Martin,Islanders,2024-10-30,Away,09:23,0,0,-1,1,2,0,0,2,0/0
Brock Nelson,Islanders,2024-10-30,Away,19:32,0,0,-1,3,1,0,1,2,5/14
Jean-Gabriel Pageau,Islanders,2024-10-30,Away,15:07,0,0,0,0,0,0,0,0,2/4
Kyle Palmieri,Islanders,2024-10-30,Away,19:08,0,0,-1,3,1,0,0,2,0/0
Maxim Tsyplakov,Islanders,2024-10-30,Away,15:40,0,0,0,2,2,0,0,1,0/0
Dennis Cholowski,Islanders,2024-10-30,Away,10:41,0,0,0,0,1,0,0,2,0/0
Noah Dobson,Islanders,2024-10-30,Away,23:03,0,0,-1,1,1,0,3,0,0/0
Scott Mayfield,Islanders,2024-10-30,Away,16:56,0,0,0,0,1,0,0,2,0/0
Adam Pelech,Islanders,2024-10-30,Away,22:45,0,0,-1,1,1,0,1,1,0/0
Ryan Pulock,Islanders,2024-10-30,Away,19:52,0,0,-1,2,0,0,1,3,0/0
Mike Reilly,Islanders,2024-10-30,Away,22:37,0,0,0,2,1,0,0,0,0/0
Casey Cizikas,Islanders,2024-11-01,Away,13:47,0,0,-2,2,1,0,0,0,4/9
Pierre Engvall,Islanders,2024-11-01,Away,10:31,0,0,-1,1,0,0,0,0,0/0
Hudson Fasching,Islanders,2024-11-01,Away,06:41,0,0,0,0,0,0,0,0,0/0
Simon Holmstrom,Islanders,2024-11-01,Away,13:53,0,1,-1,1,2,0,2,0,0/1
Bo Horvat,Islanders,2024-11-01,Away,20:54,1,1,2,8,0,0,0,3,10/15
Anders Lee,Islanders,2024-11-01,Away,19:14,0,2,1,5,2,0,0,0,0/0
Kyle MacLean,Islanders,2024-11-01,Away,11:56,0,0,-1,0,0,2,0,0,3/10
Brock Nelson,Islanders,2024-11-01,Away,17:24,0,0,1,3,0,0,0,0,10/12
Jean-Gabriel Pageau,Islanders,2024-11-01,Away,21:28,1,0,2,3,5,2,0,2,4/9
Kyle Palmieri,Islanders,2024-11-01,Away,17:06,1,0,0,3,0,0,1,0,0/0
Maxim Tsyplakov,Islanders,2024-11-01,Away,15:01,1,1,2,2,1,2,0,0,0/1
Oliver Wahlstrom,Islanders,2024-11-01,Away,10:18,0,0,0,1,0,5,0,0,0/0
Noah Dobson,Islanders,2024-11-01,Away,24:55,0,0,1,3,2,0,0,1,0/0
Scott Mayfield,Islanders,2024-11-01,Away,21:27,0,0,0,0,2,2,0,0,0/0
Adam Pelech,Islanders,2024-11-01,Away,10:41,0,0,0,3,2,2,0,0,0/0
Ryan Pulock,Islanders,2024-11-01,Away,25:21,0,0,0,1,4,0,0,1,0/0
Mike Reilly,Islanders,2024-11-01,Away,07:24,0,0,0,0,0,0,0,1,0/0
Alexander Romanov,Islanders,2024-11-01,Away,23:52,0,0,1,0,2,0,0,4,0/0
Casey Cizikas,Islanders,2024-11-03,Away,14:26,1,0,0,2,1,0,1,0,6/12
Pierre Engvall,Islanders,2024-11-03,Away,12:08,0,1,1,4,0,0,0,1,0/1
Hudson Fasching,Islanders,2024-11-03,Away,06:33,0,0,0,0,2,0,1,1,0/0
Simon Holmstrom,Islanders,2024-11-03,Away,17:40,0,1,1,2,1,2,0,1,0/0
Bo Horvat,Islanders,2024-11-03,Away,20:42,0,0,-2,3,1,0,0,3,7/13
Anders Lee,Islanders,2024-11-03,Away,19:20,0,1,-1,2,0,2,0,3,0/0
Kyle MacLean,Islanders,2024-11-03,Away,08:54,0,0,0,1,0,0,0,1,8/11
Brock Nelson,Islanders,2024-11-03,Away,19:03,1,0,-1,3,0,0,1,3,9/16
Jean-Gabriel Pageau,Islanders,2024-11-03,Away,19:32,0,0,-2,1,0,0,1,0,4/7
Kyle Palmieri,Islanders,2024-11-03,Away,17:11,0,1,-1,4,0,0,2,0,0/0
Maxim Tsyplakov,Islanders,2024-11-03,Away,16:32,0,0,-2,2,0,0,0,0,1/1
Oliver Wahlstrom,Islanders,2024-11-03,Away,11:25,0,0,-1,4,0,0,0,1,0/0
Samuel Bolduc,Islanders,2024-11-03,Away,05:56,0,0,-1,0,0,0,0,0,0/0
Dennis Cholowski,Islanders,2024-11-03,Away,13:53,0,0,0,0,1,0,0,0,0/0
Noah Dobson,Islanders,2024-11-03,Away,25:21,0,0,-1,5,1,0,1,3,0/0
Grant Hutton,Islanders,2024-11-03,Away,14:14,0,0,0,2,1,0,1,1,0/0
Scott Mayfield,Islanders,2024-11-03,Away,23:00,0,0,1,1,1,0,3,3,0/0
Ryan Pulock,Islanders,2024-11-03,Away,29:24,0,0,-2,1,1,2,1,2,0/0
Casey Cizikas,Islanders,2024-11-05,Home,13:39,0,0,-1,0,1,0,1,1,1/6
Pierre Engvall,Islanders,2024-11-05,Home,14:29,0,0,-1,2,1,0,0,0,0/0
Hudson Fasching,Islanders,2024-11-05,Home,05:12,0,0,0,0,0,0,0,0,0/0
Simon Holmstrom,Islanders,2024-11-05,Home,16:25,1,0,-1,1,0,0,0,1,0/0
Bo Horvat,Islanders,2024-11-05,Home,23:45,0,2,1,2,0,0,0,0,7/14
Anders Lee,Islanders,2024-11-05,Home,18:50,0,1,0,0,0,0,0,1,0/0
Kyle MacLean,Islanders,2024-11-05,Home,08:44,0,0,0,0,0,0,0,0,4/8
Brock Nelson,Islanders,2024-11-05,Home,21:27,0,0,0,2,1,0,0,0,9/21
Jean-Gabriel Pageau,Islanders,2024-11-05,Home,20:45,1,0,0,5,0,0,0,0,10/12
Kyle Palmieri,Islanders,2024-11-05,Home,20:53,1,1,1,3,1,2,0,0,0/0
Maxim Tsyplakov,Islanders,2024-11-05,Home,17:25,0,1,1,0,0,2,4,0,0/0
Oliver Wahlstrom,Islanders,2024-11-05,Home,07:22,0,0,0,1,1,0,0,2,0/0
Dennis Cholowski,Islanders,2024-11-05,Home,08:00,0,0,-1,0,0,0,0,0,0/0
Noah Dobson,Islanders,2024-11-05,Home,30:02,0,0,1,5,1,2,0,0,0/0
Isaiah George,Islanders,2024-11-05,Home,15:41,0,0,0,1,0,0,0,0,0/0
Grant Hutton,Islanders,2024-11-05,Home,16:44,0,0,-1,1,2,0,1,1,0/0
Scott Mayfield,Islanders,2024-11-05,Home,24:48,0,0,1,1,3,0,0,1,0/0
Ryan Pulock,Islanders,2024-11-05,Home,29:03,0,1,0,2,3,0,0,4,0/0
Casey Cizikas,Islanders,2024-11-07,Away,15:49,0,0,0,0,3,0,1,0,0/4
Pierre Engvall,Islanders,2024-11-07,Away,14:05,0,0,0,3,1,0,0,2,0/0
Simon Holmstrom,Islanders,2024-11-07,Away,15:52,0,0,0,3,1,2,0,1,0/0
Bo Horvat,Islanders,2024-11-07,Away,18:10,1,2,2,3,0,0,0,0,6/11
Anders Lee,Islanders,2024-11-07,Away,17:14,1,1,2,3,0,0,0,1,0/0
Kyle MacLean,Islanders,2024-11-07,Away,09:42,0,1,1,0,0,0,1,0,4/10
Matt Martin,Islanders,2024-11-07,Away,05:34,0,1,1,0,1,0,0,1,0/0
Brock Nelson,Islanders,2024-11-07,Away,17:42,0,0,0,3,0,2,0,0,11/19
Jean-Gabriel Pageau,Islanders,2024-11-07,Away,17:12,1,0,2,3,1,0,0,0,7/11
